ECInstanceId,ECClassId,UserLabel,category,Material,Volume,unit,height
0xb0000007ced,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:322446,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.25006360000009,m3,5.8
0xb0000007cee,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:322622,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.63958000000016,m3,5.8
0xb0000007cef,IFCDynamic.IfcWallStandardCase_bearing,Basic Wall:Interior - Blockwork 190:353789,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,6.63571200000009,m3,6
0xb0000007cf0,IFCDynamic.IfcWallStandardCase_bearing,Basic Wall:Interior - Blockwork 190:353790,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,16.6629815999998,m3,25.8
0xb0000007cf1,IFCDynamic.IfcWallStandardCase_bearing,Basic Wall:Interior - Blockwork 190:353791,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,11.0058488000002,m3,25.8
0xb0000007cfc,IFCDynamic.IfcWallStandardCase_bearing,Basic Wall:Interior - Blockwork 190:353792,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,15.4814447999998,m3,25.8
0xb0000007cfd,IFCDynamic.IfcWallStandardCase_bearing,Basic Wall:Interior - Blockwork 190:353910,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.87511200000001,m3,6
0xb0000007cfe,IFCDynamic.IfcWallStandardCase_bearing,Basic Wall:Interior - Blockwork 190:353911,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.06533600000003,m3,6
0xb0000007d01,IFCDynamic.IfcWallStandardCase_bearing,Basic Wall:Interior - Blockwork 190:353912,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.60033600000001,m3,6
0xb0000007d02,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:365827,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,21.8586973454058,m3,5.8
0xb0000007d04,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:366421,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007d05,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:367325,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007d06,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:368587,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007d07,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:368815,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007d15,IFCDynamic.IfcColumn,MetricCoordinateSystem_2011730_193753555:475 x 610mm:382696,A-_COLN----_E,Plasterboard,0.000169937249860003,m3,NULL
0xb0000007d1d,IFCDynamic.IfcColumn,MetricCoordinateSystem_2011730_19583959:475 x 610mm:393356,A-_COLN----_E,Plasterboard,0.00016985873807815,m3,NULL
0xb0000007d27,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:408795,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,3.08184515062936,m3,5.8
0xb0000007d28,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:408863,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,17.9122855521075,m3,5.8
0xb0000007d2b,IFCDynamic.IfcColumn,M_Rectangular Column:500 x 500mm:409461,A-_COLN----_E,NULL,1.45,m3,NULL
0xb0000007d2d,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:409990,A-_COLN----_E,Plasterboard,1.00042783967374,m3,NULL
0xb0000007d2f,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:410095,A-_COLN----_E,Plasterboard,1.32125397800208,m3,NULL
0xb0000007d31,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:410120,A-_COLN----_E,Plasterboard,1.1490261381325,m3,NULL
0xb0000007d33,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:410151,A-_COLN----_E,Plasterboard,1.32125397800208,m3,NULL
0xb0000007d35,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410252,A-_COLN----_E,Plasterboard,0.969399600000001,m3,NULL
0xb0000007d37,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410303,A-_COLN----_E,Plasterboard,1.07331,m3,NULL
0xb0000007d39,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410348,A-_COLN----_E,Plasterboard,0.622322499999583,m3,NULL
0xb0000007d3b,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410399,A-_COLN----_E,NULL,1.30862499999999,m3,NULL
0xb0000007d3d,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410490,A-_COLN----_E,Plasterboard,0.792062499999604,m3,NULL
0xb0000007d3f,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410553,A-_COLN----_E,Plasterboard,0.792062499999726,m3,NULL
0xb0000007d41,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410604,A-_COLN----_E,Plasterboard,0.524235396388374,m3,NULL
0xb0000007d43,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410691,A-_COLN----_E,NULL,1.30862499999999,m3,NULL
0xb0000007d45,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410756,A-_COLN----_E,Plasterboard,0.812241791069925,m3,NULL
0xb0000007d47,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410801,A-_COLN----_E,Plasterboard,1.10912500000064,m3,NULL
0xb0000007d49,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410832,A-_COLN----_E,Plasterboard,0.792062500002327,m3,NULL
0xb0000007d4b,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410879,A-_COLN----_E,Plasterboard,0.64094101072765,m3,NULL
0xb0000007d4d,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:410978,A-_COLN----_E,Plasterboard,0.969760000000003,m3,NULL
0xb0000007d4f,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411011,A-_COLN----_E,Plasterboard,0.96976,m3,NULL
0xb0000007d51,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411058,A-_COLN----_E,NULL,1.30862500000002,m3,NULL
0xb0000007d53,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411145,A-_COLN----_E,Plasterboard,0.792062500003019,m3,NULL
0xb0000007d55,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411164,A-_COLN----_E,Plasterboard,0.969759999999983,m3,NULL
0xb0000007d57,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411235,A-_COLN----_E,Plasterboard,0.762706641851061,m3,NULL
0xb0000007d59,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411256,A-_COLN----_E,Plasterboard,0.792062500003346,m3,NULL
0xb0000007d5b,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:411341,A-_COLN----_E,Plasterboard,1.32125397800207,m3,NULL
0xb0000007d5d,IFCDynamic.IfcColumn,M_Rectangular Column:500 x 500mm:411432,A-_COLN----_E,Plasterboard,0.956763200165488,m3,NULL
0xb0000007d5f,IFCDynamic.IfcColumn,M_Rectangular Column:500 x 500mm:411479,A-_COLN----_E,Plasterboard,1.0933,m3,NULL
0xb0000007d61,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411500,A-_COLN----_E,Plasterboard,0.79206250000368,m3,NULL
0xb0000007d63,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:411539,A-_COLN----_E,Plasterboard,1.31591377571281,m3,NULL
0xb0000007d65,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411598,A-_COLN----_E,Plasterboard,0.630894999999999,m3,NULL
0xb0000007d67,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411662,A-_COLN----_E,Plasterboard,0.86569171839524,m3,NULL
0xb0000007d69,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411691,A-_COLN----_E,Plasterboard,0.79206250000394,m3,NULL
0xb0000007d6b,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411728,A-_COLN----_E,Plasterboard,0.792062500004321,m3,NULL
0xb0000007d6d,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:411755,A-_COLN----_E,NULL,1.69500836886743,m3,NULL
0xb0000007d6f,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411804,A-_COLN----_E,Plasterboard,1.22312103135929,m3,NULL
0xb0000007d71,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:411863,A-_COLN----_E,Plasterboard,0.824617040289496,m3,NULL
0xb0000007d73,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:411882,A-_COLN----_E,Plasterboard,1.08800440131699,m3,NULL
0xb0000007d75,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:411959,A-_COLN----_E,Plasterboard,1.08070059290533,m3,NULL
0xb0000007d77,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:411990,A-_COLN----_E,Plasterboard,1.07564968717446,m3,NULL
0xb0000007d79,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:412031,A-_COLN----_E,Plasterboard,0.614112809616981,m3,NULL
0xb0000007d7b,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412977,A-_COLN----_E,Plasterboard,1.25170664209368,m3,NULL
0xb0000007d7d,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412978,A-_COLN----_E,NULL,1.308625,m3,NULL
0xb0000007d7f,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412979,A-_COLN----_E,NULL,1.30862500000002,m3,NULL
0xb0000007d81,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:412980,A-_COLN----_E,Plasterboard,1.32125470531274,m3,NULL
0xb0000007d83,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:412981,A-_COLN----_E,Plasterboard,1.39577274784502,m3,NULL
0xb0000007d85,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:412982,A-_COLN----_E,Plasterboard,1.32125470531274,m3,NULL
0xb0000007d87,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412983,A-_COLN----_E,Plasterboard,1.014885,m3,NULL
0xb0000007d89,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412984,A-_COLN----_E,Plasterboard,0.910974599998812,m3,NULL
0xb0000007d8b,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412985,A-_COLN----_E,Plasterboard,0.586959999999397,m3,NULL
0xb0000007d8d,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412986,A-_COLN----_E,Plasterboard,1.02713835801288,m3,NULL
0xb0000007d8f,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412987,A-_COLN----_E,Plasterboard,0.792062499999061,m3,NULL
0xb0000007d91,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412988,A-_COLN----_E,Plasterboard,0.79206249999894,m3,NULL
0xb0000007d93,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412989,A-_COLN----_E,Plasterboard,0.524235396385113,m3,NULL
0xb0000007d95,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412990,A-_COLN----_E,Plasterboard,1.02818499999998,m3,NULL
0xb0000007d97,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412991,A-_COLN----_E,Plasterboard,0.969759999999975,m3,NULL
0xb0000007d99,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412992,A-_COLN----_E,Plasterboard,1.05782500000001,m3,NULL
0xb0000007d9b,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412993,A-_COLN----_E,Plasterboard,0.792062499997801,m3,NULL
0xb0000007d9d,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412994,A-_COLN----_E,Plasterboard,0.792062499997793,m3,NULL
0xb0000007d9f,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412996,A-_COLN----_E,NULL,1.30862500000002,m3,NULL
0xb0000007da1,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412997,A-_COLN----_E,Plasterboard,0.969759999999998,m3,NULL
0xb0000007da3,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412998,A-_COLN----_E,Plasterboard,0.647472985289603,m3,NULL
0xb0000007da5,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:412999,A-_COLN----_E,NULL,1.30862500000001,m3,NULL
0xb0000007da7,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413000,A-_COLN----_E,Plasterboard,0.969759999999983,m3,NULL
0xb0000007da9,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413001,A-_COLN----_E,Plasterboard,0.792062499997855,m3,NULL
0xb0000007dab,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:413002,A-_COLN----_E,Plasterboard,1.22354441001111,m3,NULL
0xb0000007dad,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413003,A-_COLN----_E,NULL,1.30862500000001,m3,NULL
0xb0000007daf,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413005,A-_COLN----_E,Plasterboard,0.792062499997824,m3,NULL
0xb0000007db1,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:413006,A-_COLN----_E,Plasterboard,1.39577274784497,m3,NULL
0xb0000007db3,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413007,A-_COLN----_E,NULL,1.30862500000001,m3,NULL
0xb0000007db5,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413008,A-_COLN----_E,NULL,1.30862500000001,m3,NULL
0xb0000007db7,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413009,A-_COLN----_E,NULL,1.30862499999999,m3,NULL
0xb0000007db9,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413010,A-_COLN----_E,Plasterboard,0.651893968568065,m3,NULL
0xb0000007dbb,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413011,A-_COLN----_E,Plasterboard,0.792062499997824,m3,NULL
0xb0000007dbd,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413012,A-_COLN----_E,NULL,1.30862500000001,m3,NULL
0xb0000007dbf,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413013,A-_COLN----_E,Plasterboard,0.969760000000007,m3,NULL
0xb0000007dc1,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413014,A-_COLN----_E,NULL,1.308625,m3,NULL
0xb0000007dc3,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:413015,A-_COLN----_E,Plasterboard,1.07965025802081,m3,NULL
0xb0000007dc5,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:413016,A-_COLN----_E,Plasterboard,0.886544948283573,m3,NULL
0xb0000007dc7,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:413017,A-_COLN----_E,Plasterboard,0.99631567062536,m3,NULL
0xb0000007dc9,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413018,A-_COLN----_E,Plasterboard,0.479415201108513,m3,NULL
0xb0000007dcb,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413142,A-_COLN----_E,NULL,1.35374999999999,m3,NULL
0xb0000007dcd,IFCDynamic.IfcColumn,M_Rectangular Column:475 x 475mm:413250,A-_COLN----_E,Plasterboard,0.788679657386776,m3,NULL
0xb0000007dcf,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:413332,A-_COLN----_E,Plasterboard,1.62772808549412,m3,NULL
0xb0000007dd1,IFCDynamic.IfcColumn,M_Round Column:610mm Diameter:413333,A-_COLN----_E,Plasterboard,1.10861023839949,m3,NULL
0xb0000007dd2,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413466,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007dd3,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413467,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007dd4,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413468,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007dd5,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413469,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007dd6,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413470,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007dd7,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413472,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007dd8,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413473,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007dd9,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413474,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007dda,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413475,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007ddb,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413477,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007ddc,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413479,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007ddd,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413480,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007dde,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413482,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007ddf,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413614,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007de0,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413622,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007de1,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413718,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007de2,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413727,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007de3,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413810,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007de4,IFCDynamic.IfcWindow,08_Storefront w 2h mull_1vert mull:2000w x 4000h:413818,A-_WIND----_E,Window Frame; Spandrel Glass; Glass,NULL,m3,4
0xb0000007de5,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:519418,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,14.8038020300518,m3,11
0xb0000007de6,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:519529,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,10.8996276420077,m3,10.8
0xb0000007de7,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:519645,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.21417262724305,m3,5.8500000000000005
0xb0000007deb,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:519932,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000007ded,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Metal:519974,A-_DOOR----_E,Door - Frame - Metal; Door - Panel - Metal,NULL,m3,2.032
0xb0000007e0e,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:539402,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.63096000000479,m3,10.8
0xb0000007e0f,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:539403,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,2.91691288201301,m3,10.8
0xb0000007e12,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:539469,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,14.7996725983488,m3,11
0xb0000007e13,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:539470,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,11.1014725983443,m3,11
0xb0000007e14,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:539471,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.21417262724301,m3,5.8500000000000005
0xb0000007e15,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:539472,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000007e34,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:541780,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.6982000000021,m3,11
0xb0000007e35,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:541781,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.30273467834658,m3,11
0xb0000007e37,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:541847,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,14.7996725983459,m3,11
0xb0000007e38,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:541848,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,11.1014725983443,m3,11
0xb0000007e39,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:541849,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.21417262724301,m3,5.8500000000000005
0xb0000007e3a,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:541850,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000007e59,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:542426,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.64776999999913,m3,10.85
0xb0000007e5a,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:542427,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,2.93331132109653,m3,10.85
0xb0000007e5d,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:542493,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,14.7996725983436,m3,11
0xb0000007e5e,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:542494,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,10.9500888810942,m3,10.85
0xb0000007e5f,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:542495,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.21417262724294,m3,5.8500000000000005
0xb0000007e61,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:542496,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000007e80,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:543152,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.69819999999851,m3,11
0xb0000007e81,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:543153,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.30273467834672,m3,11
0xb0000007e83,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:543219,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,14.7996725983432,m3,11
0xb0000007e84,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:543220,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,11.1014725983443,m3,11
0xb0000007e85,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - Blockwork 140:543221,A-_WALLPRTN_E,Plasterboard; Masonry - Concrete Block; Plasterboard,3.21417262724295,m3,5.8500000000000005
0xb0000007e86,IFCDynamic.IfcDoor,M_Single-Flush:0915 x 2032mm_Wood:543222,A-_DOOR----_E,Door - Frame - Wood; Door - Panel - Wood,NULL,m3,2.032
0xb0000007e8b,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:544107,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,5.75548668243127,m3,5.8
0xb0000007e90,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:635411,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,11.8588482000004,m3,5.8
0xb0000007e91,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:635412,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,11.3785061400006,m3,5.8
0xb0000007e94,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:635414,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.2500636000001,m3,5.8
0xb0000007e95,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:635540,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.25006360000009,m3,5.8
0xb0000007e96,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:635968,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,23.6148456819923,m3,5.8
0xb0000007e98,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:636241,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.55183180000015,m3,5.8
0xb0000007e99,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:636242,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.63958000000016,m3,5.8
0xb0000007e9a,IFCDynamic.IfcWallStandardCase,Basic Wall:Interior - 123mm Partition:636388,A-_WALLPRTN_E,Plasterboard; Metal - Stud Layer; Plasterboard,2.72732820000009,m3,5.8
